time	XZ [min env]	FV [max env]	FV [min env]	XZ [max env]
121900.900000	1.366120	-89.702950	-1440.950170	161.790130
121950.900000	1.116830	-89.283330	-1443.887500	161.839990
122000.900000	1.156710	-89.817390	-1445.718560	162.139140
122050.900000	0.937340	-88.863710	-1450.143620	162.159080
122100.900000	1.126800	-83.256090	-1446.939270	162.538000
122150.900000	0.987190	-92.182510	-1444.841170	162.009510
122200.900000	1.047020	-88.672980	-1445.794850	162.099250
122250.900000	1.047020	-91.648450	-1448.083680	162.288710
122300.900000	1.037050	-89.855540	-1446.100030	162.208940
122350.900000	1.106850	-80.128020	-1448.922920	163.934040
122400.900000	0.987190	-91.190690	-1449.952890	162.129170
122450.900000	0.877510	-87.643000	-1447.282590	162.159080
122500.900000	0.857560	-87.147090	-1449.609560	162.159080
122550.900000	0.698020	-88.520390	-1454.644980	162.408370
122600.900000	0.548440	-85.468620	-1452.050980	162.418340
122650.900000	0.548440	-86.231560	-1450.296210	163.026620
122700.900000	0.418810	-87.032650	-1456.361600	162.338570
122750.900000	0.428780	-89.664800	-1452.318010	162.318630
122800.900000	0.478640	-85.811940	-1455.865690	162.438290
122850.900000	0.418810	-89.207040	-1450.448800	162.358510
122900.900000	0.448720	-88.100770	-1453.729450	162.518060
122950.900000	0.488610	-83.752000	-1454.683130	163.216080
123000.900000	0.388890	-86.918210	-1454.530540	162.179020
123050.900000	0.329060	-88.367800	-1458.917460	162.338570
123100.900000	0.189460	-84.629380	-1458.879310	162.607810
123150.900000	0.179490	-84.438650	-1455.484220	162.498120
123200.900000	0.259260	-84.324200	-1460.443350	162.607810
123250.900000	0.079770	-85.163440	-1460.328900	162.877040
123300.900000	0.159550	-85.583060	-1460.138170	162.687580
123350.900000	-0.069800	-87.833740	-1462.083670	162.757380
123400.900000	-0.249290	-87.528560	-1464.448790	162.637720
123450.900000	-0.259260	-86.727470	-1466.813910	162.767350
123500.900000	-0.309120	-85.773800	-1465.249880	162.767350
123550.900000	-0.169520	-82.683880	-1462.922910	162.966790
123600.900000	-0.259260	-86.346000	-1463.342530	162.478170
123650.900000	-0.438750	-85.697500	-1468.416090	162.896980
123700.900000	-0.428780	-86.117120	-1464.143620	162.887010
123750.900000	-0.538470	-84.629380	-1467.462420	162.956810
123800.900000	-0.698020	-84.705680	-1468.034620	162.817210
123850.900000	-0.717960	-77.839190	-1469.751240	162.729132
123900.900000	-0.787760	-86.384150	-1469.636800	162.797270
123950.900000	-0.737900	-84.057170	-1469.594241	162.936870
124000.900000	-0.668100	-84.400500	-1470.132710	162.966790
124050.900000	-0.977220	-84.591230	-1470.781520	163.126330
124100.900000	-0.837620	-83.484970	-1471.069983	162.896980
124150.900000	-1.076940	-80.890960	-1470.527413	162.906960
124200.900000	-1.096880	-84.019030	-1468.683120	162.797270
124250.900000	-1.096880	-82.340550		162.797270
124300.900000	-1.086910	-83.179790		162.867070
124493.700000	-1.116830	-75.626660		163.555110
